request_id,submitted_at,channel,region,account_tier,item_code,item_class,quantity,declared_value,item_age_days,has_documentation,prior_requests_90d,flagged_duplicate,recorded_outcome
REQ-119104,2026-04-13T19:24:00,PORTAL,NA,BRONZE,ITM-2133,CLASS_C,2,169.02,264,false,1,false,AUTO_DECLINED
REQ-119105,2025-12-15T17:15:00,PORTAL,NA,SILVER,ITM-3082,CLASS_A,2,268.08,170,true,2,false,MANUAL_APPROVED
REQ-119106,2026-05-24T04:57:00,PORTAL,APAC,BRONZE,ITM-5381,CLASS_C,5,97.05,206,true,0,false,MANUAL_DECLINED
REQ-119107,2025-07-31T12:55:00,EMAIL,EMEA,GOLD,ITM-6279,CLASS_B,1,35.51,120,true,12,false,ROUTED_SPECIALIST
REQ-119108,2025-06-10T19:00:00,PHONE,APAC,GOLD,ITM-4642,CLASS_C,3,44.88,369,false,0,false,MANUAL_DECLINED
REQ-119109,2026-08-20T15:37:00,PORTAL,APAC,BRONZE,ITM-7996,CLASS_D,3,166.89,157,false,0,false,AUTO_DECLINED
REQ-119110,2025-01-16T06:44:00,API,APAC,SILVER,ITM-9075,CLASS_D,5,270.8,473,true,3,false,MANUAL_DECLINED
REQ-119111,2026-05-07T18:32:00,PORTAL,NA,BRONZE,ITM-3148,CLASS_C,1,56.54,776,true,0,true,AUTO_DECLINED
REQ-119112,2026-04-13T20:57:00,PORTAL,APAC,SILVER,ITM-4630,CLASS_B,1,29.76,21,true,1,false,MANUAL_APPROVED
REQ-119113,2025-05-11T09:14:00,EMAIL,LATAM,SILVER,ITM-4521,CLASS_C,1,57.13,196,true,1,false,MANUAL_APPROVED
REQ-119114,2025-03-11T09:01:00,PORTAL,APAC,SILVER,ITM-2449,CLASS_C,15,735.15,324,true,0,false,MANUAL_APPROVED
REQ-119115,2025-09-19T23:31:00,API,NA,BRONZE,ITM-9338,CLASS_B,1,60.49,149,true,2,false,MANUAL_DECLINED
REQ-119116,2026-07-31T14:09:00,PORTAL,LATAM,BRONZE,ITM-8050,CLASS_B,2,9.02,594,false,1,false,AUTO_DECLINED
REQ-119117,2025-11-01T10:12:00,PORTAL,LATAM,GOLD,ITM-8994,CLASS_C,1,269.27,285,true,0,false,MANUAL_APPROVED
REQ-119118,2025-06-25T22:08:00,PHONE,LATAM,BRONZE,ITM-8390,CLASS_A,2,10.46,154,true,2,false,MANUAL_DECLINED
REQ-119119,2025-01-11T14:50:00,EMAIL,LATAM,BRONZE,ITM-2451,CLASS_C,3,203.58,257,true,1,false,MANUAL_DECLINED
REQ-119120,2025-02-22T06:08:00,PHONE,APAC,BRONZE,ITM-5889,CLASS_C,8,77.28,363,true,3,true,AUTO_DECLINED
REQ-119121,2025-03-18T03:00:00,PORTAL,APAC,GOLD,ITM-8197,CLASS_C,5,110.45,60,true,1,true,AUTO_DECLINED
REQ-119122,2026-01-13T07:47:00,API,NA,BRONZE,ITM-7959,CLASS_B,15,852.3,41,true,0,false,AUTO_APPROVED
REQ-119123,2026-04-04T19:07:00,PORTAL,NA,SILVER,ITM-5487,CLASS_B,15,486.3,348,false,1,false,MANUAL_DECLINED
REQ-119124,2025-06-27T01:37:00,PORTAL,NA,BRONZE,ITM-2219,CLASS_C,120,12025.2,227,true,0,false,MANUAL_APPROVED
REQ-119125,2025-05-08T06:56:00,EMAIL,APAC,GOLD,ITM-7344,CLASS_B,8,851.04,95,true,1,false,MANUAL_APPROVED
REQ-119126,2025-02-16T22:15:00,PORTAL,NA,BRONZE,ITM-6745,CLASS_C,1,12.23,832,true,3,false,MANUAL_DECLINED
REQ-119127,2025-01-21T21:58:00,PORTAL,LATAM,GOLD,ITM-8598,CLASS_A,120,7636.8,74,true,3,true,MANUAL_APPROVED
REQ-119128,2026-05-29T08:25:00,PORTAL,NA,SILVER,ITM-5141,CLASS_A,1,176.46,107,true,0,false,MANUAL_DECLINED
REQ-119129,2026-05-16T19:57:00,PORTAL,APAC,SILVER,ITM-9243,CLASS_B,1,39.67,265,true,2,false,MANUAL_APPROVED
REQ-119130,2025-04-14T11:38:00,PORTAL,EMEA,BRONZE,ITM-1279,CLASS_A,1,5.95,6,true,2,false,MANUAL_APPROVED
REQ-119131,2026-03-08T00:19:00,EMAIL,EMEA,GOLD,ITM-3953,CLASS_B,8,53.84,1045,true,0,false,MANUAL_APPROVED
REQ-119132,2026-04-19T06:59:00,PORTAL,NA,BRONZE,ITM-6485,CLASS_A,5,252.85,347,true,1,false,MANUAL_APPROVED
REQ-119133,2026-07-31T12:10:00,PORTAL,EMEA,BRONZE,ITM-4721,CLASS_B,2,32.36,5,false,0,false,AUTO_DECLINED
REQ-119134,2025-10-14T23:03:00,PORTAL,NA,BRONZE,ITM-5141,CLASS_B,2,130.86,27,true,0,false,MANUAL_APPROVED
REQ-119135,2026-06-17T04:25:00,PORTAL,LATAM,BRONZE,ITM-5696,CLASS_C,1,67.93,119,true,0,false,MANUAL_DECLINED
REQ-119136,2025-06-16T21:33:00,API,EMEA,GOLD,ITM-6635,CLASS_D,1,44.42,75,true,0,false,MANUAL_APPROVED
REQ-119137,2025-06-20T23:15:00,PORTAL,NA,GOLD,ITM-6874,CLASS_A,8,301.12,116,false,0,false,MANUAL_DECLINED
REQ-119138,2025-10-15T16:13:00,API,NA,BRONZE,ITM-1325,CLASS_C,3,15.3,22,true,1,false,MANUAL_APPROVED
REQ-119139,2026-06-11T23:47:00,API,EMEA,GOLD,ITM-8450,CLASS_B,5,54.6,2,true,2,false,MANUAL_APPROVED
REQ-119140,2025-09-03T04:17:00,API,APAC,BRONZE,ITM-6437,CLASS_B,1,14.28,237,true,0,false,MANUAL_APPROVED
REQ-119141,2026-06-22T13:16:00,EMAIL,NA,GOLD,ITM-8896,CLASS_C,1,104.38,50,false,2,false,MANUAL_DECLINED
REQ-119142,2025-10-26T02:07:00,PHONE,NA,SILVER,ITM-4218,CLASS_D,1,17.5,23,false,0,false,AUTO_DECLINED
REQ-119143,2025-09-21T06:39:00,PORTAL,NA,GOLD,ITM-3204,CLASS_D,8,38.96,354,true,1,false,MANUAL_APPROVED
REQ-119144,2025-02-07T21:03:00,PORTAL,APAC,BRONZE,ITM-1663,CLASS_A,2,162.44,847,true,2,false,MANUAL_DECLINED
REQ-119145,2025-08-06T02:09:00,API,LATAM,SILVER,ITM-9114,CLASS_D,5,41.85,1049,true,1,false,MANUAL_DECLINED
REQ-119146,2025-03-09T16:37:00,PORTAL,APAC,PLATINUM,ITM-7549,CLASS_D,3,116.07,16,true,0,false,MANUAL_APPROVED
REQ-119147,2025-12-25T10:07:00,API,APAC,SILVER,ITM-7029,CLASS_A,1,1.53,141,false,3,false,MANUAL_DECLINED
REQ-119148,2025-02-05T03:51:00,EMAIL,NA,BRONZE,ITM-9442,CLASS_B,2,268.38,272,true,0,false,AUTO_APPROVED
REQ-119149,2025-12-15T05:59:00,PORTAL,NA,GOLD,ITM-5179,CLASS_A,1,7.74,129,true,5,false,MANUAL_APPROVED
REQ-119150,2025-10-24T06:13:00,EMAIL,APAC,SILVER,ITM-4673,CLASS_A,1,34.98,193,false,0,false,MANUAL_DECLINED
REQ-119151,2025-12-24T17:27:00,PORTAL,EMEA,GOLD,ITM-5230,CLASS_A,15,2299.5,332,true,0,false,AUTO_APPROVED
REQ-119152,2025-02-18T02:22:00,PORTAL,EMEA,SILVER,ITM-4329,CLASS_B,3,39.78,255,false,3,false,MANUAL_APPROVED
REQ-119153,2025-09-10T10:17:00,PORTAL,NA,GOLD,ITM-6413,CLASS_A,8,1278.8,1139,true,1,false,MANUAL_APPROVED
REQ-119154,2025-01-10T11:21:00,PORTAL,EMEA,BRONZE,ITM-8396,CLASS_A,1,4.74,19,false,2,false,MANUAL_DECLINED
REQ-119155,2025-07-16T05:32:00,PORTAL,APAC,GOLD,ITM-4301,CLASS_B,2,205.82,925,false,0,false,AUTO_DECLINED
REQ-119156,2025-05-05T16:18:00,PORTAL,EMEA,BRONZE,ITM-1064,CLASS_B,3,180.6,29,false,5,false,AUTO_DECLINED
REQ-119157,2025-03-07T16:14:00,EMAIL,EMEA,BRONZE,ITM-5887,CLASS_A,2,74.78,1062,true,1,false,MANUAL_DECLINED
REQ-119158,2025-10-07T12:23:00,PORTAL,NA,SILVER,ITM-3156,CLASS_C,15,1298.25,591,true,1,false,MANUAL_DECLINED
REQ-119159,2025-03-23T05:53:00,API,EMEA,SILVER,ITM-3381,CLASS_B,3,317.52,168,true,1,false,MANUAL_DECLINED
REQ-119160,2025-06-07T22:17:00,PORTAL,NA,BRONZE,ITM-5257,CLASS_A,5,44.9,44,true,2,true,AUTO_DECLINED
REQ-119161,2026-07-25T22:46:00,API,EMEA,PLATINUM,ITM-4404,CLASS_B,3,52.65,21,false,1,false,MANUAL_APPROVED
REQ-119162,2025-06-28T18:39:00,API,LATAM,BRONZE,ITM-9418,CLASS_B,1,84.43,163,false,2,false,AUTO_DECLINED
REQ-119163,2026-05-05T04:13:00,PHONE,NA,GOLD,ITM-6582,CLASS_D,15,1209.3,5,true,5,false,MANUAL_APPROVED
REQ-119164,2025-05-20T14:43:00,PORTAL,NA,BRONZE,ITM-6698,CLASS_A,120,7348.8,175,false,1,false,AUTO_DECLINED
REQ-119165,2025-11-22T10:09:00,PORTAL,NA,SILVER,ITM-7233,CLASS_B,2,232.46,81,false,2,false,MANUAL_DECLINED
REQ-119166,2026-06-01T13:03:00,PORTAL,NA,BRONZE,ITM-6563,CLASS_C,15,2023.65,102,false,0,false,MANUAL_DECLINED
REQ-119167,2026-06-06T20:30:00,PORTAL,NA,PLATINUM,ITM-5257,CLASS_D,15,199.65,14,false,1,false,MANUAL_DECLINED
REQ-119168,2025-04-23T10:40:00,PORTAL,NA,SILVER,ITM-1655,CLASS_D,15,424.65,864,true,1,true,MANUAL_DECLINED
REQ-119169,2025-02-09T17:30:00,PHONE,NA,BRONZE,ITM-1933,CLASS_A,8,212.64,268,true,0,false,MANUAL_APPROVED
REQ-119170,2025-03-12T12:30:00,EMAIL,NA,SILVER,ITM-5646,CLASS_B,400,93716.0,1,true,0,false,ROUTED_SPECIALIST
REQ-119171,2025-07-18T05:30:00,PORTAL,NA,BRONZE,ITM-6972,CLASS_A,1,14.53,23,false,5,false,MANUAL_DECLINED
REQ-119172,2026-06-02T05:32:00,API,NA,BRONZE,ITM-5374,CLASS_D,8,228.88,98,false,3,false,MANUAL_DECLINED
REQ-119173,2025-02-16T00:03:00,EMAIL,EMEA,SILVER,ITM-7092,CLASS_B,1,31.09,353,true,2,false,AUTO_APPROVED
REQ-119174,2026-07-31T17:10:00,EMAIL,EMEA,BRONZE,ITM-5342,CLASS_A,8,155.92,155,true,5,false,MANUAL_DECLINED
REQ-119175,2026-04-20T08:14:00,API,APAC,BRONZE,ITM-2809,CLASS_A,120,3793.2,245,false,1,false,AUTO_DECLINED
REQ-119176,2025-06-15T21:20:00,PHONE,EMEA,GOLD,ITM-5954,CLASS_D,8,210.32,148,false,1,false,MANUAL_APPROVED
REQ-119177,2025-02-13T17:18:00,PORTAL,APAC,GOLD,ITM-6899,CLASS_A,1,95.35,263,true,3,false,AUTO_APPROVED
REQ-119178,2026-04-30T13:41:00,EMAIL,NA,SILVER,ITM-5798,CLASS_B,1,43.25,1138,true,0,false,MANUAL_APPROVED
REQ-119179,2025-05-01T10:23:00,PORTAL,EMEA,BRONZE,ITM-1598,CLASS_A,1,182.24,274,false,5,false,AUTO_DECLINED
REQ-119180,2026-05-27T18:00:00,PORTAL,EMEA,SILVER,ITM-8368,CLASS_C,15,751.05,117,true,0,false,MANUAL_APPROVED
REQ-119181,2025-01-21T18:30:00,PORTAL,NA,PLATINUM,ITM-4013,CLASS_A,2,123.36,221,true,0,false,AUTO_APPROVED
REQ-119182,2026-02-12T19:54:00,PHONE,APAC,SILVER,ITM-4210,CLASS_D,120,3166.8,85,true,3,false,MANUAL_DECLINED
REQ-119183,2026-05-18T18:18:00,EMAIL,NA,PLATINUM,ITM-1660,CLASS_A,2,42.46,142,true,0,false,AUTO_APPROVED
REQ-119184,2025-08-08T06:50:00,PORTAL,NA,GOLD,ITM-3799,CLASS_B,1,131.93,253,false,3,false,MANUAL_DECLINED
REQ-119185,2025-11-14T08:21:00,PORTAL,NA,SILVER,ITM-5338,CLASS_A,40,1128.8,201,true,0,false,MANUAL_APPROVED
REQ-119186,2025-08-08T19:58:00,EMAIL,EMEA,BRONZE,ITM-3966,CLASS_B,1,33.2,94,true,2,false,MANUAL_APPROVED
REQ-119187,2026-08-04T12:11:00,PORTAL,NA,BRONZE,ITM-3737,CLASS_C,1,6.21,107,false,2,false,MANUAL_DECLINED
REQ-119188,2026-05-01T09:20:00,PORTAL,NA,SILVER,ITM-9635,CLASS_B,1,55.57,25,true,1,false,MANUAL_APPROVED
REQ-119189,2025-09-14T03:44:00,PORTAL,EMEA,SILVER,ITM-9880,CLASS_C,3,393.84,572,false,1,false,MANUAL_DECLINED
REQ-119190,2025-10-31T02:33:00,EMAIL,APAC,BRONZE,ITM-2721,CLASS_A,1,61.76,131,false,0,false,MANUAL_DECLINED
REQ-119191,2025-02-25T21:26:00,PORTAL,LATAM,SILVER,ITM-5496,CLASS_A,5,192.95,9,false,1,false,MANUAL_DECLINED
REQ-119192,2026-02-28T00:13:00,PORTAL,EMEA,BRONZE,ITM-3472,CLASS_A,2,65.2,98,false,0,false,MANUAL_DECLINED
REQ-119193,2026-05-17T09:12:00,EMAIL,LATAM,BRONZE,ITM-3233,CLASS_A,15,258.3,4,false,3,false,AUTO_DECLINED
REQ-119194,2025-08-21T15:37:00,PORTAL,LATAM,PLATINUM,ITM-4766,CLASS_D,1,11.19,1002,true,0,false,MANUAL_DECLINED
REQ-119195,2025-12-18T01:33:00,PORTAL,NA,BRONZE,ITM-7192,CLASS_A,40,1377.2,1142,true,0,false,MANUAL_APPROVED
REQ-119196,2025-10-07T18:07:00,API,APAC,SILVER,ITM-7042,CLASS_A,3,46.77,5,false,0,false,MANUAL_DECLINED
REQ-119197,2026-03-30T23:16:00,PORTAL,NA,GOLD,ITM-8844,CLASS_C,8,655.84,321,true,0,false,AUTO_APPROVED
REQ-119198,2025-06-08T05:17:00,EMAIL,NA,BRONZE,ITM-9336,CLASS_A,1,80.64,817,true,5,false,MANUAL_DECLINED
REQ-119199,2025-06-23T09:29:00,EMAIL,NA,BRONZE,ITM-2708,CLASS_B,2,120.56,69,true,3,false,MANUAL_DECLINED
REQ-119200,2026-07-14T15:42:00,PORTAL,APAC,BRONZE,ITM-1630,CLASS_C,1,6.81,117,true,0,false,MANUAL_DECLINED
REQ-119201,2026-01-22T07:55:00,EMAIL,NA,SILVER,ITM-6095,CLASS_C,1,57.68,1104,false,1,false,AUTO_DECLINED
REQ-119202,2026-04-20T15:12:00,PORTAL,LATAM,BRONZE,ITM-1700,CLASS_D,3,111.21,63,true,3,false,MANUAL_APPROVED
REQ-119203,2025-02-20T15:08:00,EMAIL,NA,BRONZE,ITM-9104,CLASS_C,1,16.07,63,true,0,false,MANUAL_DECLINED
REQ-119204,2025-10-10T09:53:00,API,NA,BRONZE,ITM-8610,CLASS_C,2,82.98,0,true,1,false,MANUAL_APPROVED
REQ-119205,2025-12-31T11:15:00,PORTAL,NA,GOLD,ITM-7961,CLASS_C,8,410.64,249,true,3,false,AUTO_APPROVED
REQ-119206,2026-03-31T22:26:00,API,NA,BRONZE,ITM-5095,CLASS_C,3,18.3,116,false,3,false,MANUAL_DECLINED
REQ-119207,2025-04-11T13:01:00,EMAIL,NA,BRONZE,ITM-6185,CLASS_D,8,174.32,352,true,0,false,MANUAL_APPROVED
REQ-119208,2025-05-30T04:26:00,API,NA,BRONZE,ITM-2527,CLASS_A,1,36.32,987,true,2,false,MANUAL_DECLINED
REQ-119209,2026-06-06T10:01:00,EMAIL,EMEA,SILVER,ITM-9655,CLASS_C,5,199.45,260,true,2,false,MANUAL_APPROVED
REQ-119210,2025-03-27T00:42:00,PORTAL,NA,GOLD,ITM-2420,CLASS_B,1,16.9,13,false,1,false,MANUAL_DECLINED
REQ-119211,2025-09-16T15:07:00,PORTAL,EMEA,GOLD,ITM-6086,CLASS_A,2,212.66,116,false,2,true,AUTO_DECLINED
REQ-119212,2025-03-02T19:06:00,EMAIL,APAC,BRONZE,ITM-4836,CLASS_B,1,52.64,97,true,3,false,MANUAL_DECLINED
REQ-119213,2025-09-16T05:09:00,EMAIL,LATAM,SILVER,ITM-6847,CLASS_A,1,137.6,259,true,0,false,MANUAL_APPROVED
REQ-119214,2025-11-02T10:35:00,API,EMEA,SILVER,ITM-3657,CLASS_B,120,4963.2,155,true,2,false,MANUAL_APPROVED
REQ-119215,2026-05-16T10:58:00,EMAIL,NA,SILVER,ITM-1908,CLASS_A,1,25.62,359,false,1,false,MANUAL_DECLINED
REQ-119216,2025-08-14T18:04:00,PORTAL,NA,BRONZE,ITM-2935,CLASS_B,120,59365.2,92,true,0,false,ROUTED_SPECIALIST
REQ-119217,2026-02-12T20:40:00,PORTAL,NA,BRONZE,ITM-7114,CLASS_B,5,114.75,197,false,3,false,AUTO_DECLINED
REQ-119218,2025-10-03T15:48:00,PORTAL,EMEA,GOLD,ITM-5099,CLASS_C,2,227.32,189,true,2,false,MANUAL_APPROVED
REQ-119219,2026-08-18T20:40:00,PHONE,EMEA,BRONZE,ITM-5907,CLASS_C,1,36.08,305,true,0,false,MANUAL_APPROVED
REQ-119220,2025-09-30T04:51:00,PORTAL,APAC,SILVER,ITM-2443,CLASS_B,2,31.02,1195,true,0,false,MANUAL_APPROVED
REQ-119221,2026-03-09T19:07:00,PHONE,APAC,SILVER,ITM-5189,CLASS_C,2,7.76,40,true,3,false,MANUAL_DECLINED
REQ-119222,2025-12-18T18:14:00,EMAIL,NA,SILVER,ITM-9498,CLASS_B,40,777.6,303,true,2,false,MANUAL_APPROVED
REQ-119223,2026-03-11T07:09:00,EMAIL,EMEA,SILVER,ITM-7746,CLASS_A,400,13584.0,239,true,2,false,MANUAL_APPROVED
REQ-119224,2026-02-08T12:06:00,EMAIL,NA,PLATINUM,ITM-3745,CLASS_B,1,6.54,164,true,1,false,AUTO_APPROVED
REQ-119225,2025-08-24T16:53:00,PORTAL,LATAM,SILVER,ITM-9605,CLASS_A,1,4.88,104,false,2,false,MANUAL_DECLINED
REQ-119226,2026-08-18T10:27:00,PORTAL,NA,SILVER,ITM-3765,CLASS_C,1,27.12,9,true,0,true,AUTO_DECLINED
REQ-119227,2025-06-12T12:03:00,EMAIL,NA,SILVER,ITM-7436,CLASS_A,8,87.44,295,true,1,true,AUTO_DECLINED
REQ-119228,2025-02-18T00:51:00,EMAIL,NA,BRONZE,ITM-1703,CLASS_B,3,126.0,77,true,3,false,MANUAL_DECLINED
REQ-119229,2026-02-01T23:49:00,PORTAL,EMEA,GOLD,ITM-3761,CLASS_D,5,60.35,85,true,2,false,MANUAL_DECLINED
REQ-119230,2025-02-19T15:11:00,EMAIL,NA,BRONZE,ITM-6271,CLASS_B,1,131.15,1023,false,0,false,AUTO_DECLINED
REQ-119231,2026-02-19T15:47:00,PHONE,NA,SILVER,ITM-9741,CLASS_C,40,464.0,105,true,3,true,AUTO_DECLINED
REQ-119232,2025-11-30T22:56:00,EMAIL,NA,BRONZE,ITM-7999,CLASS_B,1,23.06,439,true,0,false,MANUAL_DECLINED
REQ-119233,2026-01-23T05:30:00,PORTAL,EMEA,BRONZE,ITM-8592,CLASS_A,8,462.88,148,true,2,false,AUTO_APPROVED
REQ-119234,2026-03-19T20:36:00,PORTAL,NA,SILVER,ITM-8042,CLASS_B,2,37.78,727,true,1,false,MANUAL_DECLINED
REQ-119235,2026-06-09T10:06:00,PORTAL,EMEA,BRONZE,ITM-8424,CLASS_C,2,58.64,848,true,0,false,MANUAL_DECLINED
REQ-119236,2025-08-20T08:30:00,PORTAL,APAC,SILVER,ITM-9775,CLASS_A,3,682.59,5,true,0,false,MANUAL_DECLINED
REQ-119237,2025-01-10T09:15:00,EMAIL,APAC,BRONZE,ITM-2062,CLASS_B,400,36164.0,17,true,3,false,ROUTED_SPECIALIST
REQ-119238,2026-04-02T23:25:00,PORTAL,NA,GOLD,ITM-6378,CLASS_B,15,258.6,24,true,2,false,AUTO_APPROVED
REQ-119239,2025-04-27T01:44:00,PORTAL,APAC,SILVER,ITM-4586,CLASS_C,1,9.16,24,false,1,false,AUTO_DECLINED
REQ-119240,2025-02-26T13:41:00,PORTAL,EMEA,BRONZE,ITM-9334,CLASS_D,1,67.9,78,true,1,false,MANUAL_APPROVED
REQ-119241,2025-02-18T19:49:00,PORTAL,NA,BRONZE,ITM-5088,CLASS_C,3,149.58,142,true,1,false,MANUAL_APPROVED
REQ-119242,2025-03-23T13:17:00,PORTAL,EMEA,SILVER,ITM-6291,CLASS_B,40,1085.6,547,true,1,false,MANUAL_DECLINED
REQ-119243,2026-05-30T21:36:00,API,APAC,BRONZE,ITM-2923,CLASS_D,2,118.46,15,true,1,false,MANUAL_DECLINED
REQ-119244,2025-01-24T06:42:00,API,NA,SILVER,ITM-6192,CLASS_B,3,1125.57,634,true,3,false,MANUAL_APPROVED
REQ-119245,2026-02-26T20:06:00,PORTAL,NA,BRONZE,ITM-6001,CLASS_D,40,336.4,24,true,12,false,MANUAL_APPROVED
REQ-119246,2025-08-21T14:01:00,API,NA,SILVER,ITM-9471,CLASS_A,8,55.2,809,false,0,false,AUTO_DECLINED
REQ-119247,2025-07-18T17:09:00,PORTAL,EMEA,SILVER,ITM-2834,CLASS_B,5,165.05,245,true,8,false,ROUTED_SPECIALIST
REQ-119248,2026-05-20T06:45:00,PORTAL,APAC,BRONZE,ITM-1335,CLASS_B,1,42.12,136,true,0,false,MANUAL_APPROVED
REQ-119249,2026-04-10T12:22:00,EMAIL,EMEA,SILVER,ITM-5194,CLASS_B,5,11.65,175,true,5,false,MANUAL_APPROVED
REQ-119250,2025-09-03T21:17:00,PORTAL,EMEA,BRONZE,ITM-7736,CLASS_C,1,44.24,351,false,0,false,MANUAL_DECLINED
REQ-119251,2025-07-09T21:55:00,PORTAL,EMEA,BRONZE,ITM-8677,CLASS_C,2,108.0,323,false,0,false,AUTO_DECLINED
REQ-119252,2025-12-09T14:45:00,PORTAL,NA,BRONZE,ITM-8913,CLASS_A,1,192.74,1019,true,0,false,MANUAL_APPROVED
REQ-119253,2026-06-27T10:36:00,PORTAL,NA,BRONZE,ITM-2296,CLASS_B,1,19.61,132,true,3,false,MANUAL_APPROVED
REQ-119254,2025-08-08T05:05:00,API,EMEA,SILVER,ITM-1622,CLASS_D,2,17.84,730,true,1,false,MANUAL_APPROVED
REQ-119255,2025-08-15T11:06:00,PORTAL,NA,SILVER,ITM-8393,CLASS_A,400,8180.0,723,false,1,false,MANUAL_DECLINED
REQ-119256,2025-10-24T18:52:00,EMAIL,NA,BRONZE,ITM-4585,CLASS_D,1,48.61,158,true,0,false,MANUAL_APPROVED
REQ-119257,2025-08-14T10:35:00,EMAIL,LATAM,SILVER,ITM-9374,CLASS_A,3,183.81,266,true,1,false,MANUAL_APPROVED
REQ-119258,2025-03-24T11:58:00,PORTAL,NA,BRONZE,ITM-8170,CLASS_A,1,21.97,801,true,0,false,MANUAL_APPROVED
REQ-119259,2025-04-27T18:01:00,PORTAL,NA,BRONZE,ITM-4313,CLASS_B,120,7288.8,15,true,0,false,MANUAL_DECLINED
REQ-119260,2025-10-20T03:39:00,API,APAC,BRONZE,ITM-5232,CLASS_A,5,244.95,246,false,0,false,AUTO_DECLINED
REQ-119261,2025-06-07T07:51:00,API,NA,BRONZE,ITM-3494,CLASS_B,120,4266.0,93,false,0,false,MANUAL_DECLINED
REQ-119262,2025-02-02T12:25:00,API,EMEA,BRONZE,ITM-1455,CLASS_C,8,449.68,140,true,1,false,MANUAL_DECLINED
REQ-119263,2025-04-18T07:15:00,EMAIL,NA,GOLD,ITM-7979,CLASS_A,2,25.84,80,false,0,false,MANUAL_DECLINED
REQ-119264,2026-07-02T15:11:00,PORTAL,EMEA,BRONZE,ITM-4155,CLASS_C,8,118.56,6,true,0,false,MANUAL_DECLINED
REQ-119265,2025-09-30T19:18:00,PORTAL,APAC,SILVER,ITM-4064,CLASS_D,15,921.75,285,false,2,false,MANUAL_DECLINED
REQ-119266,2026-01-20T13:41:00,EMAIL,APAC,GOLD,ITM-3544,CLASS_A,2,7.66,51,true,0,false,MANUAL_APPROVED
REQ-119267,2026-07-28T06:48:00,PORTAL,NA,BRONZE,ITM-9005,CLASS_A,1,9.21,114,true,0,false,MANUAL_APPROVED
REQ-119268,2026-03-11T22:59:00,PORTAL,NA,BRONZE,ITM-6076,CLASS_B,120,6302.4,91,true,0,false,MANUAL_DECLINED
REQ-119269,2025-09-14T23:29:00,PORTAL,APAC,SILVER,ITM-7538,CLASS_D,1,19.72,26,true,0,false,MANUAL_APPROVED
REQ-119270,2025-02-10T02:46:00,API,NA,BRONZE,ITM-4476,CLASS_A,15,219.9,237,false,0,false,MANUAL_DECLINED
REQ-119271,2026-03-10T08:39:00,EMAIL,NA,SILVER,ITM-5623,CLASS_A,8,222.48,520,true,0,false,MANUAL_APPROVED
REQ-119272,2025-10-12T03:38:00,PHONE,EMEA,GOLD,ITM-7927,CLASS_A,5,83.25,172,true,2,false,AUTO_APPROVED
REQ-119273,2025-02-16T08:13:00,API,EMEA,BRONZE,ITM-2996,CLASS_D,5,812.8,22,true,0,false,MANUAL_DECLINED
REQ-119274,2025-12-16T04:34:00,PORTAL,EMEA,BRONZE,ITM-9861,CLASS_C,5,4097.5,3,false,0,false,MANUAL_DECLINED
REQ-119275,2025-04-24T16:56:00,PORTAL,EMEA,BRONZE,ITM-9345,CLASS_A,1,33.0,54,false,2,false,MANUAL_DECLINED
REQ-119276,2025-01-30T02:21:00,API,EMEA,GOLD,ITM-9946,CLASS_B,3,20.76,7,true,0,true,AUTO_DECLINED
REQ-119277,2026-07-27T17:02:00,PORTAL,NA,SILVER,ITM-9437,CLASS_A,1,33.11,9,false,1,false,AUTO_DECLINED
REQ-119278,2025-04-15T04:08:00,PORTAL,LATAM,SILVER,ITM-6804,CLASS_C,120,24510.0,102,false,3,false,ROUTED_SPECIALIST
REQ-119279,2025-12-22T02:17:00,API,NA,GOLD,ITM-1495,CLASS_B,3,95.64,22,false,2,false,MANUAL_DECLINED
REQ-119280,2026-07-16T06:26:00,PORTAL,NA,BRONZE,ITM-4196,CLASS_B,2,35.08,52,true,0,false,MANUAL_DECLINED
REQ-119281,2026-02-04T16:11:00,PORTAL,EMEA,BRONZE,ITM-6173,CLASS_A,5,286.9,94,true,0,false,MANUAL_APPROVED
REQ-119282,2026-01-28T02:44:00,PORTAL,EMEA,PLATINUM,ITM-3949,CLASS_A,8,736.16,4,false,0,false,MANUAL_DECLINED
REQ-119283,2026-06-11T09:12:00,API,NA,PLATINUM,ITM-6847,CLASS_A,1,20.27,1,false,1,false,MANUAL_APPROVED
REQ-119284,2025-07-28T01:58:00,PORTAL,NA,SILVER,ITM-2425,CLASS_A,2,46.9,105,true,3,false,MANUAL_APPROVED
REQ-119285,2025-06-20T19:19:00,EMAIL,APAC,GOLD,ITM-1208,CLASS_B,2,37.62,112,true,1,false,AUTO_APPROVED
REQ-119286,2025-07-27T21:53:00,PORTAL,EMEA,BRONZE,ITM-6842,CLASS_C,5,128.5,8,true,3,true,AUTO_DECLINED
REQ-119287,2026-04-23T10:31:00,PORTAL,NA,BRONZE,ITM-6465,CLASS_A,1,164.08,21,false,1,false,AUTO_DECLINED
REQ-119288,2025-11-10T13:31:00,PORTAL,NA,GOLD,ITM-3865,CLASS_B,40,325.6,779,true,0,false,MANUAL_APPROVED
REQ-119289,2025-02-10T23:47:00,API,EMEA,BRONZE,ITM-8174,CLASS_D,120,1287.6,84,true,0,false,MANUAL_DECLINED
